Year,rate,averageRating,Wikipedia movie ID,Freebase movie ID,Movie name,Movie box office revenue,Movie runtime,Movie languages,Movie countries,Movie genres,Movie release year,startYear,Primary Country,Adjusted_Revenue,Log_Revenue
2008.0,1.200924619133797,6.8,16595579,/m/03ydl0l,Were the world mine,123789.0,95.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['LGBT', 'Adventure', 'Feature film', 'Gay', 'Musical comedy', 'Musical', 'Gay Interest', 'Fantasy', 'Comedy', 'Gay Themed', 'Romance Film']",2008,2008,United States of America,148661.2576779536,11.726341860525856
1952.0,9.745074409607884,6.9,14387171,/m/03d26pc,Phone call from a stranger,1350000.0,105.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Drama', 'Black-and-white']",1952,1952,United States of America,13155850.452970644,14.115615891155079
1970.0,6.6604161375495625,6.9,2194799,/m/06v0rn,Zabriskie point,1000000.0,111.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Cult', 'Road movie', 'Romance Film', 'Drama', 'Ensemble Film']",1970,1970,United States of America,6660416.137549562,13.815511557963774
2004.0,1.3674342462350548,6.7,1134373,/m/0496t9,Primer,424760.0,77.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Thriller', 'Science Fiction', 'Indie', 'Psychological thriller', 'Drama', 'Time travel']",2004,2004,United States of America,580831.3704308019,12.959281936785658
1952.0,9.745074409607884,7.2,15306630,/m/03m4856,Deadline - u.s.a.,1250000.0,87.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'Black-and-white']",1952,1952,United States of America,12181343.012009855,14.038654909278163
2010.0,1.1867594582402414,7.4,28245494,/m/0cp1vg8,A film unfinished,311542.0,88.0,"{""/m/02h40lc"": ""English Language"", ""/m/05qqm"": ""Polish Language"", ""/m/03hkp"": ""Hebrew Language"", ""/m/04306rv"": ""German Language"", ""/m/0880p"": ""Yiddish Language""}","['Israel', 'Germany']","['Culture & Society', 'World cinema', 'Film', 'History', 'World History', 'Drama', 'Documentary']",2010,2010,Israel,369725.4151390813,12.649292649416308
2009.0,1.2057476095720854,7.5,25734098,/m/07l51zy,Waking sleeping beauty,84918.0,86.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Film', 'Film & Television History', 'Animation', 'Documentary']",2009,2009,United States of America,102389.67550964234,11.349453139958879
2006.0,1.281463427791386,6.9,10491313,/m/02qfpw6,Radiant city,78944.0,86.0,"{""/m/02h40lc"": ""English Language""}",['Canada'],"['History', 'Documentary']",2006,2006,Canada,101163.84884356317,11.276506686455988
2011.0,1.1499607153490712,7.4,31653535,/m/0gf8q8p,Tomboy,129834.0,84.0,"{""/m/064_8sq"": ""French Language""}",['France'],['Drama'],2011,2011,France,149303.9995166313,11.774019692512912
1936.0,18.591267583733163,6.9,14199991,/m/03cxl71,The ex-mrs. bradford,1084000.0,82.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Detective', 'Mystery', 'Detective fiction', 'Comedy', 'Black-and-white']",1936,1936,United States of America,20152934.06076675,13.896169383490529
2001.0,1.4596416173771387,6.6,20798851,/m/058v_57,Very annie mary,46352.0,104.0,"{""/m/02h40lc"": ""English Language""}","['France', 'United Kingdom']","['Musical', 'Coming of age', 'Comedy']",2001,2001,France,67657.30824866514,10.744041293818528
2007.0,1.246559754660881,6.7,9174755,/m/027_64j,Grace is gone,1066141.0,84.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Anti-war', 'Indie', 'Road movie', 'Drama', 'War film', 'Anti-war film']",2007,2007,United States of America,1329008.4633939064,13.879557083091655
1999.0,1.5515289764742644,7.6,517376,/m/02kp5p,The boondock saints,30471.0,108.0,"{""/m/06nm1"": ""Spanish Language"", ""/m/02h40lc"": ""English Language"", ""/m/01_5gm"": ""Papiamento language""}","['United States of America', 'Canada']","['LGBT', 'Thriller', 'Buddy film', 'Indie', 'Drama', 'Crime Fiction', 'Gangster Film', 'Action']",1999,1999,United States of America,47276.63944214731,10.32456350815844
1997.0,1.6110332157800056,7.6,9105282,/m/027xt9k,Men with guns,910773.0,128.0,"{""/m/04h3_d"": ""Tzotzil language"", ""/m/03vsxc"": ""Maya, Yucat\u00e1n Language"", ""/m/06nm1"": ""Spanish Language"", ""/m/05hjc"": ""Nahuatl languages"", ""/m/0ccy2f"": ""Kuna language"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Action/Adventure', 'Drama', 'Political drama', 'Adventure', 'Indie']",1997,1997,United States of America,1467285.555035603,13.722050066431374
2011.0,1.1499607153490712,7.5,31336743,/m/0fpcgnq,The music never stopped,150515.0,105.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Drama', 'Indie']",2011,2011,United States of America,173086.33707076544,11.921824669812676
2011.0,1.1499607153490712,7.4,33457293,/m/0g4pl4_,Project nim,410077.0,93.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'United Kingdom']","['Biography', 'Drama', 'Documentary']",2011,2011,United States of America,471572.44026820106,12.924102664488853
1988.0,2.186260410006014,8.0,24105483,/m/0djcd9h,Big time,148426.0,87.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Music', 'Documentary']",1988,1988,United States of America,324497.88761555264,11.907848533867023
1933.0,19.88312327031557,6.9,12039019,/m/02vmt26,Hold your man,1100000.0,87.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Pre-Code', 'Drama', 'Black-and-white']",1933,1933,United States of America,21871435.597347125,13.910821646859095
2000.0,1.5005115826636986,6.9,2806974,/m/083x3x,The isle,20666.0,90.0,"{""/m/02hwhyv"": ""Korean Language""}",['South Korea'],"['Thriller', 'Drama', 'World cinema']",2000,2000,South Korea,31009.572367327994,9.936293504261306
1995.0,1.697529589135234,7.1,2021218,/m/06fph5,Safe,512245.0,119.0,"{""/m/02h40lc"": ""English Language""}","['United States of America', 'United Kingdom']","['Thriller', 'Drama', 'Psychological thriller', 'Indie']",1995,1995,United States of America,869551.0443865779,13.146560257383493
1998.0,1.5856626139566985,6.6,1518254,/m/057g9z,Monument ave.,333760.0,93.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Crime Fiction', 'Drama', 'Crime Drama']",1998,1998,United States of America,529230.7540341876,12.718180446954966
1962.0,8.560185362691952,6.8,28751810,/m/0bgfb_q,The condemned of altona,1100000.0,114.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/04306rv"": ""German Language""}","['France', 'Italy']","['Drama', 'War film']",1962,1962,France,9416203.898961147,13.910821646859095
2007.0,1.246559754660881,7.3,8995859,/m/027srvc,Chicago 10,177490.0,90.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Political cinema', 'History', 'Law & Crime', 'Indie', 'Documentary']",2007,2007,United States of America,221251.89085475978,12.086675182386752
2008.0,1.200924619133797,7.9,19238278,/m/04lh_hn,The stoning of soraya m.,636246.0,114.0,"{""/m/032f6"": ""Persian Language"", ""/m/02h40lc"": ""English Language""}",['United States of America'],"['Drama', 'Social problem film', 'World cinema']",2008,2008,United States of America,764083.4852254018,13.363342131708052
2009.0,1.2057476095720854,6.9,22558719,/m/05zjx0t,Air doll,1130635.0,116.0,"{""/m/03_9r"": ""Japanese Language""}",['Japan'],"['Science Fiction', 'Japanese Movies', 'Erotica', 'World cinema', 'Fantasy', 'Fantasy Drama', 'Drama', 'Black comedy', 'Romance Film']",2009,2009,Japan,1363260.4485485347,13.938290864216485
2000.0,1.5005115826636986,7.3,3031997,/m/08lv3f,Big eden,512451.0,117.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['LGBT', 'Romantic comedy', 'Indie', 'Comedy-drama', 'Gay', 'Gay Interest', 'Drama', 'Gay Themed', 'Romance Film']",2000,2000,United States of America,768938.661047595,13.146962327071881
2001.0,1.4596416173771387,7.0,6344136,/m/0g2050,Trembling before g-d,788896.0,85.0,"{""/m/03hkp"": ""Hebrew Language"", ""/m/02h40lc"": ""English Language"", ""/m/0880p"": ""Yiddish Language""}","['France', 'United States of America', 'Israel']","['LGBT', 'Culture & Society', 'Gay Themed', 'Gender Issues', 'Political drama', 'Social issues', 'Documentary']",2001,2001,France,1151505.4333823551,13.578391046312609
1995.0,1.697529589135234,6.7,905906,/m/03nnsy,Empire records,303841.0,106.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Ensemble Film', 'Indie', 'Comedy-drama', 'Workplace Comedy', 'Cult', 'Coming of age', 'Comedy', 'Drama', 'Teen']",1995,1995,United States of America,515779.08789243863,12.624263108436244
2011.0,1.1499607153490712,6.7,33222541,/m/0gkhzdj,The hunter,1051613.0,90.0,"{""/m/02h40lc"": ""English Language"", ""/m/0t_2"": ""American English""}",['Australia'],"['Drama', 'Adventure']",2011,2011,Australia,1209313.6377503828,13.865836684796031
1995.0,1.697529589135234,7.5,1915220,/m/065v29,Land and freedom,228800.0,109.0,"{""/m/02h40lc"": ""English Language"", ""/m/06nm1"": ""Spanish Language""}","['Spain', 'Italy', 'United Kingdom', 'Germany']","['Drama', 'Political drama', 'War film']",1995,1995,Spain,388394.76999414153,12.3406079091076
1940.0,18.461210275682262,7.0,14120714,/m/03cv6rz,Escape,1357000.0,98.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['Drama', 'Black-and-white']",1940,1940,United States of America,25051862.34410083,14.12078767573641
2004.0,1.3674342462350548,6.6,2752058,/m/080s26,Straight-jacket,45497.0,96.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],"['LGBT', 'Gay', 'Period piece', 'Gay Interest', 'Comedy', 'Gay Themed', 'Romance Film']",2004,2004,United States of America,62214.15590095629,10.72542364792899
1993.0,1.790431988489427,7.3,1158236,/m/04c4fd,King of the hill,1214231.0,109.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],['Drama'],1993,1993,United States of America,2173998.0238155057,14.009622336132704
2009.0,1.2057476095720854,9.2,31610321,/m/0crwd94,The legend of pale male,38083.0,85.0,"{""/m/02h40lc"": ""English Language""}",['United States of America'],['Documentary'],2009,2009,United States of America,45918.48621533373,10.547549525405582
